3.78422,2,4,2,3,76.66,300.314
0.9564,0,1,0,1,3.24,87.166
4.1677,4,5,2,3,89.71,371.322
2.8305,1,2,2,4,40.46,180.247
6.4292,4,5,0,5,55.2,471.969
3.5832,3,5,1,5,64.35,334.375
4.8326,4,8,4,0,99.68,404.384
5.34808,2,1,0,6,23.79,263.384
-1.917,0,4,4,7,76.1,146.238
1.7771,1,5,2,4,62.73,215.688
4.0874,0,2,0,0,34.14,286.415
2.3392,0,1,1,6,20.23,130.231
1.0376,0,5,4,0,97.99,350.455
2.2289,2,7,1,4,111.43,307.287
1.2708,0,0,0,0,0,251.078
3.46,3,2,0,1,30.21,222.243
1.5973,0,1,1,1,37.3,207.838
6.25676,3,4,0,6,44.76,368.369
2.3939,3,4,3,1,93.61,351.151
3.7079,2,3,2,8,67.01,315.417
4.1686,0,8,3,2,110.14,602.809
5.21292,4,4,2,7,55.51,414.505
1.42302,2,4,1,2,72.19,232.239
1.0096,0,2,0,3,32.67,102.137
3.5742,3,3,2,1,67.59,415.032
5.8465,1,2,2,6,40.46,314.469
2.6641,1,0,0,2,0,232.064
3.0267,3,1,2,0,36.02,183.21
1.59396,0,2,0,3,47.58,108.144
1.3205,2,6,5,0,110.38,302.282
2.932,0,2,0,7,26.3,184.279
2.1615,0,1,1,5,26.02,129.247
5.7489,4,6,1,6,55.63,409.946
2.2888,1,1,0,2,17.07,146.189
-0.1828,1,1,3,3,102.78,205.265
1.7579,1,1,0,1,12.53,120.151
1.92962,1,4,0,2,58.86,174.159
8.1818,1,6,2,6,101.93,675.951
2.5815,1,0,0,1,0,171.037
2.0147,2,4,4,5,111.02,317.276
5.76304,4,0,0,0,0,256.348
5.315,4,4,1,3,65.21,392.458
1.9725,0,0,0,2,0,70.135
4.8392,4,4,2,3,84.66,407.271
4.1161,2,0,0,1,0,233.108
2.1153,3,5,2,2,110.73,255.237
4.2279,3,5,1,9,48.95,419.521
4.5827,3,5,1,9,72.7,383.883
2.29762,1,3,1,1,42.23,219.284
1.81142,1,4,0,2,86.28,182.135
7.9879,3,1,1,11,28.68,374.572
-1.1671,0,3,2,2,80.39,125.149
2.9984,2,9,5,16,163.45,608.736
1.3004,1,3,1,1,63.37,139.11
1.1371,0,1,1,2,20.23,217.888
7.1051,3,10,0,10,143.52,678.786
6.2073,4,7,2,7,90.52,464.514
1.81142,1,4,0,2,86.28,182.135
2.9471,2,3,1,8,41.57,312.413
2.21164,1,2,0,1,43.14,151.165
2.686,0,2,0,6,26.3,170.252
2.21164,1,2,0,1,43.14,151.165
6.066,0,4,0,17,52.6,370.574
7.3845,4,8,4,0,99.68,556.833
1.3077,3,5,3,1,100.71,227.227
3.5919,2,2,1,7,32.34,316.832
4.1557,1,6,0,2,43.4,446.563
-0.4137,1,4,3,4,99.77,199.162
1.2648,0,1,0,3,20.31,129.203
10.1369,2,2,0,10,18.46,943.621
2.9016,1,2,0,1,43.14,192.001
3.63832,3,2,1,4,30.95,282.362
1.90322,1,2,0,1,43.14,137.138
1.6084,0,6,3,1,104.06,392.492
2.243,0,4,0,3,58.86,222.288
0.71812,1,1,1,0,28.68,82.106
2.562,1,2,0,2,26.3,170.595
5.7169,0,1,0,5,17.07,284.443
0.716,0,2,2,5,74.6,146.142
0.2294,0,2,0,1,32.67,74.083
3.47928,3,8,2,8,103.53,433.512
1.0577,1,2,1,3,29.46,138.166
3.6878,3,6,2,6,107.24,545.493
0.936,1,14,13,37,377.12,1157.462
0.4911,1,2,2,1,63.32,137.138
2.4294,0,5,3,1,86.99,378.509
2.7283,1,1,0,2,9.23,148.205
4.6416,4,8,3,8,100.78,431.544
2.699,1,1,1,0,20.23,163.003
3.60614,2,5,2,4,84.5,372.446
0.6726,1,3,3,1,83.55,153.137
1.36602,2,5,2,3,98.22,253.283
2.5756,1,1,1,0,26.02,162.019
4.8433,3,6,1,7,62.35,469.383
3.7992,3,6,1,6,69.4,349.39
3.13044,2,4,0,3,42.68,301.386
4.8392,4,4,2,3,84.66,407.271
5.5963,4,5,1,10,72.7,425.536
5.6667,0,6,2,7,93.06,520.751
0.62928,0,3,0,2,50.09,125.127
2.8944,2,4,4,5,111.02,367.283
1.7485,0,0,0,1,0,68.119
-1.4578,0,4,3,6,115.14,191.139
6.8125,0,12,0,12,126.44,720.897
4.9856,3,5,0,5,55.2,389.48
5.0006,4,7,3,8,87.89,416.529
1.8907,2,5,3,5,122.63,330.749
5.1879,4,6,1,6,55.63,395.919
3.7906,3,5,1,5,60.17,319.364
8.3281,1,12,0,10,118.6,758.842
5.0006,4,7,3,7,87.89,416.529
4.605,3,4,2,4,81,394.233
2.2257,1,3,1,4,52.32,193.246
3.6123,2,2,0,2,38.43,198.225
4.5263,3,4,2,7,78.45,391.471
1.3084,0,2,2,3,40.46,146.23
2.9738,2,3,3,2,60.69,228.247
5.0955,4,6,1,6,55.63,375.501
6.2674,2,8,2,24,83.14,632.89
4.12,2,1,0,4,0,214.333
1.6866,1,0,0,0,0,78.114
-6.5045,0,29,17,14,454.67,1229.323
3.7702,0,5,0,9,18.46,274.413
1.1124,0,7,1,14,67.41,341.553
1.0462,1,1,1,1,29.1,135.166
8.0539,2,1,0,2,9.23,643.587
2.5238,2,4,2,2,77.82,248.717
2.6916,1,1,1,1,37.3,191.013
1.2774,1,2,1,1,35.25,123.155
5.772,4,12,4,4,124.62,566.67
1.0535,2,2,3,1,83.8,176.179
7.2856,0,12,0,10,118.6,710.798
6.25062,3,8,3,13,113.88,564.683
3.5312,3,3,0,4,39.19,333.411
3.7906,3,5,1,5,60.17,319.364
1.7974,1,3,0,2,60.21,165.148
1.5125,4,8,2,2,117.24,307.317
7.9581,0,3,1,3,46.53,498.792
-0.9505,1,6,3,0,110.54,372.377
5.7581,2,8,0,5,111.46,625.553
-2.3274,0,5,5,10,88.13,189.307
2.3893,3,5,2,3,89.71,269.308
2.6916,1,1,1,1,37.3,191.013
3.2711,1,6,0,7,70.83,291.265
-0.3111,1,5,3,7,118.72,294.307
2.21164,1,2,0,1,43.14,151.165
2.9685,0,7,0,2,69.7,424.538
2.4568,1,2,1,3,46.53,221.039
5.5398,3,5,0,9,51.91,450.362
4.2302,3,6,1,6,76.08,355.39
1.3348,1,2,1,1,29.26,136.198
2.23062,1,1,1,0,26.02,141.601
10.3507,5,1,0,17,9.23,597.803
3.4932,2,0,0,0,0,162.619
5.2138,2,8,0,5,111.46,635.559
3.1432,0,4,2,4,80.59,391.572
2.8732,2,7,0,3,66.46,383.4
1.8002,2,7,3,6,137.82,398.4
1.1789,1,1,1,1,20.23,108.14
1.3958,0,1,0,4,3.24,156.056
5.5927,3,3,2,10,67.01,391.515
4.1032,4,8,4,8,113.91,437.935
2.9696,3,3,2,1,67.59,289.136
4.5822,3,6,1,6,63.69,449.576
3.4625,3,5,0,5,45.67,387.483
4.3806,1,4,0,10,52.6,306.402
2.13242,1,3,0,1,39.44,192.214
2.9057,1,1,1,2,20.23,150.221
1.48542,1,3,1,1,69.16,152.153
2.3909,3,5,2,4,89.71,269.308
0.1381,0,2,2,2,40.46,104.149
1.2465,0,2,1,1,32.59,87.122
2.0008,3,5,2,3,89.71,255.281
1.5126,1,6,2,4,121.9,287.231
3.257,3,6,2,6,75.86,325.416
0.6158,0,1,1,2,12.03,73.139
3.3315,0,3,1,3,63.6,292.375
1.90322,1,2,0,1,43.14,137.138
2.3626,0,0,0,3,0,84.162
6.2558,0,6,1,4,74.22,542.757
4.29722,4,9,2,8,124.56,557.579
1.4008,1,2,1,1,29.46,124.139
3.7688,2,3,2,5,43.7,325.452
4.74762,2,6,4,9,101.9,567.796
1.20518,0,2,1,0,44.02,125.171
2.323,1,4,2,3,92.47,292.213
0.3524,1,4,2,2,76.21,158.182
4.2464,0,2,0,10,26.3,226.36
4.958,4,6,3,5,92.09,448.958
2.9088,2,5,2,6,68.15,304.342
3.89162,3,5,1,5,64.35,348.402
3.3462,3,9,0,7,118.98,387.348
3.3724,1,1,0,1,17.07,209.459
5.5995,2,1,1,2,20.23,370.49
2.7607,0,2,2,2,57.53,250.338
3.8494,1,1,0,1,17.07,223.486
5.45702,4,4,1,5,59.29,406.436
0.58976,0,2,0,0,47.58,78.074
3.8991,3,5,4,6,100.08,452.946
1.0554,1,3,1,1,52.32,151.165
0.4097,1,1,1,0,28.68,68.079
-0.2014,2,3,3,0,91.74,177.163
5.6422,0,12,0,9,126.44,678.816
0.5792,0,7,4,1,124.29,408.491
3.6251,3,3,1,3,59.06,372.448
5.0006,4,7,3,8,87.89,416.529
2.5971,3,8,3,8,100.78,355.446
2.9385,2,2,1,7,32.34,282.387
5.0663,1,2,2,4,40.46,286.415
3.701,2,2,1,7,32.34,361.283
1.2857,1,3,0,2,43.37,164.16
3.8262,2,2,0,2,34.14,287.167
6.1613,5,9,2,7,94.72,615.777
1.51032,2,4,0,4,62.13,290.726
6.1879,2,0,0,2,0,318.03
2.4335,1,1,1,1,32.34,198.653
-0.2488,0,2,2,3,40.46,90.122
-0.0175,0,3,0,2,43.37,124.161
2.18162,2,4,2,0,74.6,254.241
3.45664,2,0,0,0,0,156.228
4.0949,1,2,0,3,18.46,244.334
4.3956,4,8,3,8,100.78,417.517
4.701,3,4,0,5,42.43,372.468
2.912,3,11,1,6,123.4,481.461
1.6831,1,3,1,3,74.68,270.093
5.1047,2,8,0,5,111.46,591.108
2.808,2,3,1,5,45.48,298.386
3.9591,0,2,1,0,37.3,290.447
5.7372,5,0,0,0,0,252.316
4.3956,4,8,3,7,100.78,417.517
3.2335,0,2,2,2,74.6,388.845
1.47618,0,1,0,1,23.79,81.118
0.3181,1,5,3,4,112.73,349.412
5.8612,4,8,4,0,99.68,437.294
0.9579,0,2,0,1,26.3,102.133
3.2414,0,1,1,2,12.03,181.323
-0.404,0,2,2,0,110.9,116.08
-0.6271,1,8,3,4,136.84,458.467
2.5463,2,4,2,5,64.93,355.413
2.3491,1,3,1,4,46.53,194.23
3.3668,0,0,0,0,0,138.254
1.55042,2,4,0,2,30.17,231.299
2.5166,0,2,0,0,34.14,245.876
4.6484,4,9,1,6,117.87,474.473
4.6417,2,3,1,5,38.33,333.431
1.7379,1,3,2,4,75.27,276.745
5.162,3,8,3,11,113.88,522.602
4.1166,3,4,1,6,62.3,373.456
1.7038,1,2,0,2,18.46,138.166
4.05914,4,5,4,6,107.05,408.433
1.9777,0,0,0,1,0,110.971
1.8871,2,4,1,1,48.14,180.232
6.1807,1,4,4,17,97.99,408.579
2.9725,2,2,0,4,26.3,226.275
3.3536,2,0,0,1,0,154.212
2.3222,1,3,2,1,76.21,241.461
4.2393,1,1,0,7,17.07,216.324
4.7568,4,8,1,5,83.96,473.529
1.3716,0,2,0,3,26.3,128.171
2.5214,1,5,3,7,87.66,358.438
1.6675,1,2,1,2,35.25,137.182
3.57324,1,2,1,6,46.53,250.338
4.50848,3,7,1,8,83.3,417.513
4.5446,0,4,0,12,44.76,266.318
4.4205,2,5,2,3,83.03,455.312
6.0976,3,5,0,10,51.91,476.4
1.37246,0,4,0,2,47.58,130.197
4.64,3,6,1,7,73.38,465.356
1.60142,1,3,1,2,80.44,181.147
4.579,4,11,1,7,123.4,557.559
4.0005,2,4,0,7,52.6,312.365
1.9771,0,2,0,2,24.72,126.203
0.586,0,3,0,4,35.53,132.159
2.3678,0,0,0,1,0,124.998
0.8928,0,4,0,5,52.6,174.196
-0.3423,0,1,1,1,43.09,71.079
0.4865,0,3,1,3,46.53,144.17
2.0202,0,0,0,2,0,124.998
1.5163,1,3,0,3,35.53,166.176
2.465,1,3,0,4,35.53,232.279
5.759,4,7,1,5,74.73,497.473
-0.4076,0,3,0,1,43.37,110.134
3.0426,3,7,3,8,87.37,354.458
8.5289,0,4,0,4,52.6,540.829
0.19,1,5,2,3,123.76,198.138
5.8665,3,1,1,7,28.68,304.437
2.48576,1,3,2,1,66.76,250.294
1.6116,1,3,1,3,52.32,177.203
6.3765,4,5,1,12,72.7,453.59
3.8717,1,3,1,5,55.17,317.094
7.336,3,8,0,9,100.38,651.779
1.5948,1,2,0,1,43.14,123.111
0.0684,0,3,1,2,75.76,117.108
4.0152,3,3,1,4,59.06,386.475
0.7614,0,1,0,1,17.07,70.091
1.2033,0,1,1,2,37.3,112.128
3.3211,3,0,1,0,15.79,167.211
4.2641,4,8,3,9,100.78,431.544
2.4989,1,3,0,1,19.14,284.408
1.8525,0,0,0,1,0,112.987
4.0505,4,3,1,3,46.5,308.772
3.1505,2,1,1,0,12.03,221.303
6.3741,4,5,0,11,51.91,512.433
1.0376,0,5,4,0,97.99,350.455
6.433,1,4,0,14,52.6,390.564
1.8667,1,1,0,0,23.79,117.151
3.2618,2,2,0,2,43.14,199.209
1.28282,1,2,2,0,46.25,123.155
1.0734,0,2,0,2,34.14,152.964
2.3874,0,7,1,2,106.97,432.513
5.3777,0,0,0,2,0,411.798
6.0964,2,7,1,6,86.11,581.555
1.7305,0,3,0,4,38.66,117.148
3.89162,3,5,1,5,64.35,348.402
5.7756,4,8,1,5,83.96,541.526
1.8166,0,6,2,1,100.9,390.476
0.7117,0,17,12,3,319.61,924.091
5.4506,0,7,2,4,94.45,560.772
4.2084,1,2,0,1,43.14,260.891
3.2061,2,6,2,4,69.2,482.382
-1.4322,0,2,4,0,76.1,150.232
2.5756,1,1,1,0,26.02,162.019
1.7481,1,1,0,0,0,84.143
1.0392,0,5,4,1,97.99,350.455
5.398,2,1,1,8,28.68,284.447
3.5203,2,5,2,4,65.96,427.302
5.3469,4,8,4,0,99.68,420.839
3.7675,4,9,4,7,121.01,473.581
4.7235,0,2,0,1,34.14,314.469
3.8911,2,4,0,5,38.77,363.457
1.1496,1,2,2,2,41.13,150.181
1.7255,3,4,2,1,74.69,212.212
1.8186,1,2,0,2,6.48,164.252
7.0895,0,2,2,1,57.53,456.711
2.0668,0,4,3,0,77.76,334.456
6.2036,4,4,2,3,40.46,350.464
1.44986,0,2,0,2,47.58,108.144
5.8845,0,1,1,14,37.3,280.452
2.5756,1,1,1,0,26.02,162.019
3.8694,2,5,1,7,59,381.472
3.3616,1,1,0,3,17.07,204.313
0.9579,0,2,0,1,26.3,102.133
4.04858,3,8,1,9,86.54,460.582
2.6182,0,2,0,8,21.76,186.295
0.5155,1,3,2,1,80.39,173.193
0.0582,0,10,4,8,145.17,503.589
7.9828,0,12,0,15,126.44,762.978
7.82262,2,8,5,21,161.59,622.821
2.18692,2,3,1,0,38.91,164.233
2.4931,3,6,2,6,107.24,483.475
1.3457,1,3,0,1,29.96,127.168
5.1846,3,2,0,3,26.3,326.395
4.79522,3,7,2,8,70.15,492.468
2.233,2,3,2,0,57.53,226.231
2.3722,1,4,0,6,52.6,246.262
2.0668,0,4,3,0,77.76,334.456
7.2914,2,1,0,2,9.23,564.691
5.8678,3,3,0,6,27.69,380.871
3.92732,3,4,1,4,68.53,357.793
3.974,4,12,1,7,136.29,558.547
2.30344,1,0,0,0,0,106.168
3.46882,1,3,0,0,39.44,258.317
2.734,2,6,0,7,65.07,395.455
3.0132,4,9,3,7,112.22,459.554
3.4834,4,8,4,8,108.12,404.474
2.6683,2,3,1,4,52.32,241.29
2.5319,2,3,1,0,38.91,184.651
2.5287,0,0,0,1,0,108.184
2.4315,0,1,1,6,37.3,144.214
6.2258,0,6,2,5,101.93,599.853
7.176,3,4,0,12,32.78,522.733
0.909,1,5,3,6,112.7,323.132
-0.2826,0,2,1,2,46.53,90.078
3.7128,2,6,1,7,74.22,358.39
1.2019,0,2,0,5,21.76,130.187
5.9663,3,5,2,7,68.15,420.505
6.3889,0,5,2,6,87.07,585.87
2.0407,1,5,0,5,65.07,317.341
2.0755,0,5,1,1,74.22,298.335
4.8221,3,6,1,6,57.15,372.442
3.475,0,0,0,4,0,136.238
5.858,4,6,1,6,55.63,454.397
5.39534,3,5,2,2,67.15,413.521
4.1315,4,5,1,2,73.8,393.244
1.75432,2,6,1,2,85.97,316.309
4.2453,2,2,1,7,32.34,351.277
2.1662,0,6,2,7,77.38,210.226
3.974,4,12,1,7,136.29,558.547
-0.19628,1,6,2,3,133.08,267.245
1.1788,1,3,1,1,46.53,152.149
1.4986,1,3,2,3,66.76,194.186
4.4197,4,3,3,2,81.24,277.283
4.6076,0,4,0,2,60.44,416.945
1.4784,1,4,0,2,44.76,194.186
1.50858,2,5,0,4,67.39,213.244
2.04,1,4,0,4,52.6,222.24
1.48542,1,3,1,1,69.16,152.153
7.5611,4,3,0,12,25.61,427.588
2.5724,2,5,2,4,85.25,290.323
1.3176,0,1,0,2,17.07,96.129
3.481,3,3,1,4,59.06,360.437
3.6295,2,4,0,4,56.89,258.277
0.3098,0,1,1,1,37.3,94.497
2.4092,2,8,1,4,92.68,414.41
4.97288,3,8,1,9,86.54,500.647
0.9854,0,1,0,2,17.07,72.107
4.1949,2,2,0,8,12.47,303.833
5.929,2,0,0,3,0,320.046
3.0109,1,4,1,3,55.76,276.332
2.1965,0,0,0,2,0,72.151
8.1388,0,4,0,3,52.6,526.802
1.69322,1,1,1,1,37.3,136.15
5.1295,2,3,0,11,27.69,384.54
1.5985,2,5,2,4,96.34,337.261
2.6114,2,3,1,2,46.53,214.22
3.2565,3,6,2,7,97.83,394.431
2.5456,1,3,0,3,35.53,230.263
2.00904,1,1,1,0,20.23,122.167
4.80812,3,7,1,5,78.43,532.489
-0.7977,1,2,2,0,65.72,130.078
1.8214,0,1,0,2,9.23,102.177
-0.2105,2,6,2,2,93.03,236.231
6.6092,4,10,4,2,118.14,564.45
1.2842,1,2,0,1,29.96,121.139
5.415,3,5,0,5,55.2,421.909
1.286,1,3,1,2,44.48,153.181
-1.4074,0,6,4,2,107.22,176.124
0.81376,0,2,0,1,47.58,80.09
4.6416,4,8,3,8,100.78,431.544
5.2466,4,7,3,8,87.89,430.556
3.23477,2,3,1,4,30.33,267.376
5.1569,4,9,2,9,88.33,525.078
5.17124,4,8,4,0,99.68,396.458
2.2182,2,9,5,14,163.45,580.682
5.4072,3,9,0,6,113.52,571.674
2.951,2,5,3,3,82.95,400.232
3.0426,3,7,3,8,87.37,354.458
2.30344,1,0,0,0,0,106.168
1.1823,0,2,1,2,29.46,132.203
6.8702,4,8,4,0,99.68,540.378
-1.029,0,2,2,1,40.46,62.068
3.45664,2,0,0,0,0,156.228
3.5981,2,7,1,7,77.46,425.481
1.402,1,3,1,4,41.57,268.744
3.212,2,4,0,4,58.86,250.257
2.4328,2,1,0,0,13.14,118.135
0.8826,1,4,2,1,89.39,154.125
4.11838,3,7,1,8,83.3,403.486
-0.7077,0,2,2,1,52.04,74.127
5.2138,2,8,0,5,111.46,635.559
0.4642,0,2,2,5,52.04,116.208
3.0202,3,8,1,6,101.86,357.366
5.37962,4,2,1,5,30.95,358.46
0.2681,1,7,3,6,138.77,257.202
2.3939,3,4,3,1,93.61,351.151
1.2683,2,5,2,3,74.57,319.336
1.0594,0,2,0,5,18.46,118.176
1.3365,0,2,0,1,43.14,218.832
6.7122,0,5,1,4,70.08,610.924
2.1525,1,1,0,1,17.07,140.569
3.5741,2,2,0,1,12.36,185.251
1.2086,1,5,1,2,106.51,184.107
4.6684,3,3,2,7,67.01,363.461
4.5101,4,8,3,9,100.78,445.571
2.54322,2,1,0,0,12.89,143.189
2.0052,0,4,0,9,52.6,226.272
0.9744,1,2,2,0,46.25,109.128
-0.5941,1,7,2,2,90.37,229.261
2.44172,1,3,1,1,42.23,207.273
4.6182,0,1,0,0,17.07,490.639
2.61,2,3,1,5,45.23,309.413
4.48132,3,1,2,3,41.81,329.241
1.1842,1,2,1,3,52.32,165.192
1.8785,2,3,1,0,38.91,150.206
2.6916,1,1,1,1,37.3,191.013
1.396,0,1,1,4,12.03,101.193
1.6365,1,3,1,2,55.17,152.153
4.6452,4,4,2,3,76.82,395.26
1.47644,2,5,2,3,97.97,278.337
1.7913,0,0,0,1,0,122.993
3.2666,2,6,0,6,65.07,409.482
1.6211,3,6,1,2,78.85,255.281
5.08088,4,7,1,8,83.3,465.557
2.4425,0,0,0,0,0,86.178
0.7355,0,2,0,1,26.3,100.117
3.5918,3,6,1,6,73.58,364.401
2.0285,3,4,1,2,63.69,226.239
4.2801,3,3,2,7,44.37,387.527
2.4931,3,6,2,6,107.24,483.475
3.5204,2,3,1,6,55.76,278.244
4.2812,2,4,0,5,38.77,377.484
5.7756,4,8,1,5,83.96,541.526
0.6474,0,7,4,4,132.13,422.518
4.1161,2,0,0,1,0,233.108
3.5832,3,5,1,5,64.35,334.375
2.7851,0,3,1,5,37.3,206.332
6.074,3,5,0,9,51.91,476.4
3.2018,2,2,1,6,32.34,302.805
0.9527,0,2,0,1,25.06,140.182
8.08024,6,12,2,7,215.88,678.752
4.8907,3,5,1,3,59.06,384.819
4.6405,4,12,1,7,123.4,563.588
1.7526,1,1,0,1,3.24,121.183
6.46,2,1,1,10,28.68,316.464
7.9594,3,8,0,9,100.38,712.685
4.6484,4,9,1,6,117.87,474.473
-1.1968,0,4,4,4,80.92,155.11
1.6084,0,6,3,1,104.06,392.492
0.0784,2,7,2,2,99.08,235.247
3.1358,0,1,0,7,12.53,156.269
1.2774,1,2,1,1,35.25,123.155
4.5523,0,0,0,0,0,272.773
4.3536,3,6,1,6,70.29,356.374
1.60142,1,3,1,2,80.44,181.147
3.1641,2,1,1,2,32.34,226.279
0.07308,0,3,0,1,50.09,99.089
2.35402,1,1,1,0,20.23,142.585
3.7992,3,6,1,6,69.4,349.39
2.00904,1,1,1,0,20.23,122.167
4.25948,3,8,2,10,103.53,461.566
2.7492,2,3,1,3,46.53,228.247
4.353,3,8,2,12,128.82,496.516
1.0376,0,5,4,0,97.99,350.455
6.1085,0,1,1,15,37.3,282.468
1.6274,0,2,0,1,0,94.204
-0.5046,1,6,2,2,90.37,211.221
4.04042,3,5,1,5,63.99,377.469
1.60142,1,3,1,2,80.44,181.147
2.81,1,0,0,1,0,120.195
5.5726,1,10,2,4,132.04,668.784
1.934,1,2,0,2,43.14,149.149
0.09202,1,5,1,3,81.19,171.156
2.2437,2,7,4,7,106.42,487.354
6.609,2,2,2,2,40.46,406.907
1.3386,2,13,3,5,160.83,588.562
3.8248,2,2,2,1,52.04,253.132
6.1267,4,5,1,6,70.14,484.358
4.1529,4,7,4,6,117.9,490.955
2.3627,3,10,5,4,155.14,482.441
2.7355,0,2,0,1,20.31,187.308
4.49102,3,6,2,6,66.91,370.503
5.7218,0,2,2,10,74.6,380.484
4.8286,2,2,2,4,40.46,268.356
-0.4517,0,2,2,4,58.2,154.169
6.7212,1,4,0,16,52.6,390.564
4.7721,0,1,1,12,37.3,228.376
1.95342,1,1,1,1,29.1,149.193
3.9871,2,5,4,8,90.46,419.525
4.3227,0,2,0,13,21.76,242.403
3.135,3,7,1,5,86.84,328.324
2.0853,1,3,1,3,38.33,233.311
6.6853,3,1,1,4,37.3,424.34
2.699,1,1,1,0,20.23,163.003
2.0253,0,0,0,2,0,92.569
5.6554,4,3,2,2,67.59,433.231
2.4017,0,1,0,5,17.07,128.215
4.1711,3,10,1,8,117.78,608.688
2.9934,1,0,0,0,0,147.004
5.6015,1,4,0,5,44.76,365.964
5.6554,4,3,2,2,67.59,433.231
1.88564,1,1,1,0,26.02,121.183
2.2071,3,3,2,1,67.59,210.24
5.7218,0,2,2,10,74.6,380.484
8.1967,0,4,1,4,66.84,609.936
1.3172,1,3,1,4,35.58,281.787
1.3928,0,1,1,2,12.03,101.193
0.4092,1,4,2,4,109.54,224.172
3.79867,2,3,3,2,75.89,287.366
3.0786,0,0,0,0,0,138.254
2.9702,3,2,1,0,38.91,194.237
-1.0081,1,4,1,0,56.73,84.082
4.584,4,0,0,0,0,202.256
4.0086,4,7,1,6,93.88,407.426
1.48542,1,3,1,1,69.16,152.153
2.2743,1,5,0,3,53.99,274.272
2.5756,1,1,1,0,26.02,162.019
2.47702,1,1,0,3,20.31,191.274
-1.4716,0,2,3,0,81.14,75.071
2.6916,1,1,1,1,37.3,191.013
3.9337,2,3,1,8,62.3,391.515
0.624,0,1,0,1,12.53,92.525
3.1123,0,1,0,6,17.07,162.66
6.4641,3,5,0,9,51.91,490.427
-0.6626,0,4,4,7,149.2,234.16
2.8359,0,5,2,0,75.99,390.52
2.9016,1,2,0,1,43.14,192.001
3.2206,1,2,2,5,40.46,194.274
1.2272,1,2,2,1,55.12,150.181
4.7516,3,5,1,3,59.06,366.829
5.09308,2,6,0,13,63.95,454.611
3.0045,2,3,1,8,35.58,325.456
0.8725,1,2,0,2,26.3,336.74
2.0289,0,0,0,1,0,133.405
1.293,1,3,1,2,80.44,167.12
4.8828,1,6,1,4,58.18,457.489
2.64377,4,7,5,10,175.13,503.519
5.1932,3,3,0,4,35.53,356.421
2.5971,3,8,3,8,100.78,355.446
4.5716,4,10,4,2,118.14,428.456
1.7862,1,4,3,3,77.76,196.202
1.2272,1,2,2,1,55.12,150.181
2.00904,1,1,1,0,20.23,122.167
1.77262,1,2,0,3,21.76,164.204
1.4806,0,1,0,4,9.23,143.013
3.79472,1,3,0,3,39.44,262.349
2.22549,2,1,2,0,31.58,150.206
1.503,1,4,0,2,86.28,168.108
3.2422,0,2,0,5,26.3,196.29
0.3713,0,1,0,1,17.07,56.064
0.9231,2,2,1,0,45.75,146.149
4.68732,4,9,2,8,124.56,571.606
4.7616,3,5,0,5,55.2,387.464
1.5519,0,1,0,2,17.07,106.552
0.5379,1,2,2,2,58.2,218.256
